tableName,id,name
SIRVA_QLAB_DENSITY,791,13.5
SIRVA_QLAB_DENSITY,792,13.75
SIRVA_QLAB_DENSITY,793,14
SIRVA_QLAB_DENSITY,794,14.25
SIRVA_QLAB_DENSITY,795,14.5
SIRVA_QLAB_DENSITY,796,14.75
SIRVA_QLAB_DENSITY,797,15
APPOINTMENT,798,MS-Pro
FUNDED,799,CORP LMP
Sirva_YM_LOV,800,Level 16
Sirva_YM_LOV,801,Level 17
Sirva_YM_LOV,802,Level 18
Sirva_YM_LOV,803,Level 19
Sirva_YM_LOV,804,Level 20
VALUATION_EXTRACTION,805,150
VALUATION_EXTRACTION,806,150
VALUATION_FREEFVP_LOV,807,Free
VALUATION_FREEFVP_LOV,808,FVPFlatCharge
VALUATION_FREEFVP_LOV,809,IncreasedBaseLiability
VALUATION_DEDUCTIBLE_LOV,811,$0.60/lb. Released
SITValuation_FREQ,812,Day
SITValuation_FREQ,813,Month
,814,
,815,
,816,
Reference_Type,817,ABL
Reference_Type,818,AC
Reference_Type,819,ADN
Reference_Type,820,BDG
Reference_Type,821,BLN
Reference_Type,822,CCN
Reference_Type,823,CHG
Reference_Type,824,CID
Reference_Type,825,CLI
Reference_Type,826,CLK
Reference_Type,827,CO
Reference_Type,828,DEC
Reference_Type,829,DIV
Reference_Type,830,EMP
Reference_Type,831,ETA
Reference_Type,832,FDO
Reference_Type,833,FMO
Reference_Type,834,FN
Reference_Type,835,FPP
Reference_Type,836,GBL
Reference_Type,837,GEE
Reference_Type,838,ID
Reference_Type,839,LMP
Reference_Type,840,LOA
Reference_Type,841,MHG
Reference_Type,842,MO
Reference_Type,843,MTN
Reference_Type,844,NC
Reference_Type,845,OA
Reference_Type,846,ORD
Reference_Type,847,ORG
Reference_Type,848,PN
Reference_Type,849,PO
Reference_Type,850,RA
Reference_Type,851,RAA
Reference_Type,852,RDC
Reference_Type,853,REQ
Reference_Type,854,RGA
Reference_Type,855,RIN
Reference_Type,856,SBL
Reference_Type,857,SC
Reference_Type,858,SEC
Reference_Type,859,SO
Reference_Type,860,SRN
Reference_Type,861,SSN
Reference_Type,862,SYS
Reference_Type,863,TFC
Reference_Type,864,VIT
ExportToExcel,869,Option
ExpotBatchSize,870,BatchSize
Dwelling_Type,871,2 Bedroom House 2
DashboardSPTimeout,872,DashboardSPTimeout
Shipment_Type,873,HHG
Shipment_Type,874,O&I
NonMSPUserRoleType,883,Driver
NonMSPUserRoleType,884,Crew
WGT_ADD_CODE_CONSUMER,885,V019
WGT_ADD_CODE_CONSUMER,886,V186
WGT_ADD_CODE_CONSUMER,887,V343
WGT_ADD_CODE_CONSUMER,888,V414
WGT_ADD_CODE_CONSUMER,889,V179
UserType,896,Intl
UserType,897,UsCanada
International_Modes,898,Sea
International_Modes,899,Air
International_Modes,900,Land
IntlCountry,901,China
IntlCountry,902,Hong Kong
IntlCountry,903,Malaysia
IntlCountry,904,Singapore
IntlCountry,905,India
IntlCountry,906,UAE
Residence_Type,907,Condominum
Residence_Type,908,HDB Appartment walk up
Residence_Type,909,HDB Appartment with lift access
Residence_Type,910,Hotel
Residence_Type,911,Landed Property
Residence_Type,912,Office
Residence_Type,913,Self Storage Unit
Residence_Type,914,Serviced Appartment
Residence_Type,915,Town House
Residence_Type,917,Duplex
Residence_Type,918,High Rise Appartment
Residence_Type,919,Hotel
Residence_Type,920,Low Rise Appartment
Residence_Type,921,Penthouse
Residence_Type,922,Office
Residence_Type,923,Self Storage Unit
Residence_Type,924,Serviced Appartments
Residence_Type,925,Villa
Inter_Move_Types,927,Export - Own Booked
Inter_Move_Types,928,Export - Agent Booked
Inter_Move_Types,929,Intercity Local Removal
Inter_Move_Types,930,Intercity Local Removal - Agent Booked
Inter_Move_Types,931,Local Removal
Inter_Move_Types,932,Local Removal - Agent Booked
Inter_Move_Types,933,Business Relocation
Inter_Move_Types,934,Business Relocation - Agent Booked
Inter_Move_Types,935,Export - Own Booked
Inter_Move_Types,936,Export - Agent Booked
Inter_Move_Types,937,Local Removal
Inter_Move_Types,938,Local Removal - Agent Booked
Inter_Move_Types,939,Business Relocation
Inter_Move_Types,940,Business Relocation - Agent Booked
Inter_Move_Types,941,Export - Own Booked
Inter_Move_Types,942,Export - Agent Booked
Inter_Move_Types,943,Intercity Local Removal
Inter_Move_Types,944,Intercity Local Removal - Agent Booked
Inter_Move_Types,945,Local Removal
Inter_Move_Types,946,Local Removal - Agent Booked
Inter_Move_Types,947,Business Relocation
Inter_Move_Types,948,Business Relocation - Agent Booked
Inter_Move_Types,949,Export - Own Booked
Inter_Move_Types,950,Export - Agent Booked
Inter_Move_Types,951,Local Removal
Inter_Move_Types,952,Local Removal - Agent Booked
Inter_Move_Types,953,Business Relocation
Inter_Move_Types,954,Business Relocation - Agent Booked
Inter_Move_Types,955,Export - Own Booked
Inter_Move_Types,956,Export - Agent Booked
Inter_Move_Types,957,Intercity Local Removal
Inter_Move_Types,958,Intercity Local Removal - Agent Booked
Inter_Move_Types,959,Local Removal
Inter_Move_Types,960,Local Removal - Agent Booked
Inter_Move_Types,961,Business Relocation
Inter_Move_Types,962,Business Relocation - Agent Booked
Inter_Move_Types,963,Export - Own Booked
Inter_Move_Types,964,Export - Agent Booked
Inter_Move_Types,965,Intercity Local Removal
Inter_Move_Types,966,Intercity Local Removal - Agent Booked
Inter_Move_Types,967,Local Removal
Inter_Move_Types,968,Local Removal - Agent Booked
Inter_Move_Types,969,Business Relocation
Inter_Move_Types,970,Business Relocation - Agent Booked
Inter_Move_Types,971,Crate Hire
Inter_ItemUse_Types,972,Residence
Inter_ItemUse_Types,973,Sea Freight
Inter_ItemUse_Types,974,Air Freight
Inter_ItemUse_Types,975,Storage
Inter_ItemUse_Types,976,Not Going
Inter_ItemUse_Types,977,2nd Addr
Inter_ItemUse_Types,978,Disposal
Inter_ItemUse_Types,979,Local Move
Inter_ItemUse_Types,980,Optional Item
Inter_ItemUse_Types,981,Residence
Inter_ItemUse_Types,982,Sea Freight
Inter_ItemUse_Types,983,Air Freight
Inter_ItemUse_Types,984,Storage
Inter_ItemUse_Types,985,Not Going
Inter_ItemUse_Types,986,2nd Addr
Inter_ItemUse_Types,987,3rd Addr
Inter_ItemUse_Types,988,Disposal
Inter_ItemUse_Types,989,Local Move
Inter_ItemUse_Types,990,Optional Item
Inter_ItemUse_Types,991,Residence
Inter_ItemUse_Types,992,Sea Freight
Inter_ItemUse_Types,993,Air Freight
Inter_ItemUse_Types,994,Storage
Inter_ItemUse_Types,995,Not Going
Inter_ItemUse_Types,996,Address2
Inter_ItemUse_Types,997,Address3
Inter_ItemUse_Types,998,Disposal
Inter_ItemUse_Types,999,Local Move
Inter_ItemUse_Types,1000,Optional Item
Inter_ItemUse_Types,1001,Residence
Inter_ItemUse_Types,1002,Sea Freight
Inter_ItemUse_Types,1003,Air Freight
Inter_ItemUse_Types,1004,Storage
Inter_ItemUse_Types,1005,Not Going
Inter_ItemUse_Types,1006,Optional
Inter_ItemUse_Types,1007,Address2
Inter_ItemUse_Types,1008,Charity
Inter_ItemUse_Types,1009,Pack Day 1
Inter_ItemUse_Types,1010,Pack Day 2
Inter_ItemUse_Types,1011,Pack Day 3
Inter_ItemUse_Types,1012,Pack Day 4
Inter_ItemUse_Types,1013,Disposal
Inter_ItemUse_Types,1014,Local Move
Inter_ItemUse_Types,1015,Residence
Inter_ItemUse_Types,1016,Sea Freight
Inter_ItemUse_Types,1017,Air Freight
Inter_ItemUse_Types,1018,Storage
Inter_ItemUse_Types,1019,Not Going
Inter_ItemUse_Types,1020,Address2
Inter_ItemUse_Types,1021,Address3
Inter_ItemUse_Types,1022,Optional
Inter_ItemUse_Types,1023,LCL
Inter_ItemUse_Types,1024,Domestic Move
Inter_ItemUse_Types,1025,Residence
Inter_ItemUse_Types,1026,Sea Freight
Inter_ItemUse_Types,1027,Air Freight
Inter_ItemUse_Types,1028,Storage
Inter_ItemUse_Types,1029,Not Going
Inter_ItemUse_Types,1030,Address2
Inter_ItemUse_Types,1031,Address3
Inter_ItemUse_Types,1032,Optional
Inter_NoteTemplates_Types,1033,To Be Crated(Large)
Inter_NoteTemplates_Types,1034,To Be Crated(Medium)
Inter_NoteTemplates_Types,1035,To Be Crated(Small)
Inter_NoteTemplates_Types,1036,To Be Crated(Picture)
Inter_NoteTemplates_Types,1037,Heavy Item
Inter_NoteTemplates_Types,1038,Handyman Required
Inter_NoteTemplates_Types,1039,IKEA-assembly not guaranteed
Inter_NoteTemplates_Types,1040,Crating Declined
Inter_NoteTemplates_Types,1041,Dismantle by Handyman
Inter_NoteTemplates_Types,1042,Dismantle by Allied
Inter_NoteTemplates_Types,1043,Dismantle by Customer
Inter_NoteTemplates_Types,1044,Recommended don't disassemble
Inter_NoteTemplates_Types,1045,Factory packed / wrapped
Inter_NoteTemplates_Types,1046,Fragile Item
Inter_NoteTemplates_Types,1047,Hand Hoisting
Inter_NoteTemplates_Types,1048,Hoisting/ Crane lifting
Inter_NoteTemplates_Types,1049,Moisture Absorbers
Inter_NoteTemplates_Types,1050,Original Box
Inter_NoteTemplates_Types,1051,Owner Packed
Inter_NoteTemplates_Types,1052,Special Care and Attention
Inter_NoteTemplates_Types,1053,Special Handling Required
Inter_NoteTemplates_Types,1054,Special Wrapping
Inter_NoteTemplates_Types,1055,Specialist Required
Inter_NoteTemplates_Types,1056,Stair Carry
,1057,
,1058,
,1059,
,1060,
,1061,
,1062,
TransferType,1063,AAS
TransferType,1064,CAS
TransferType,1065,Warm Transfer
TransferType,1066,Cold Transfer
TransferType,1067,VS
DashboardCharts,1068,Amcharts
International_Status,1071,Inquiry
International_Status,1072,Pending
RevisedEstimate_Auto_SendType,1073,0
,1074,
,1075,
,1076,
,1077,
,1078,
,1079,
,1080,
,1081,
,1082,
,1083,
Canada_Pricing_Country_code,1084,CAN
Canada_Pricing_Country_code,1085,USA
Method_Of_Invoice,1086,COD
ProductTax,1087,GST
ProductTax,1088,HST
ProductTax,1089,QST
PricingOption,1090,Not Applicable
PricingOption,1091,Standard Price
UnitOfMeasure,1092,$100
UnitOfMeasure,1093,$1000
UnitOfMeasure,1094,Carton
UnitOfMeasure,1095,Cover
UnitOfMeasure,1096,Cubic Ft.
UnitOfMeasure,1097,Cwt
UnitOfMeasure,1098,Days
UnitOfMeasure,1099,Dollars
UnitOfMeasure,1100,Each
UnitOfMeasure,1101,Flat
UnitOfMeasure,1102,Hours
UnitOfMeasure,1103,lb
UnitOfMeasure,1104,Mile
UnitOfMeasure,1105,Miles
PricingTemplateOwner,1106,North American
PricingTemplateOwner,1107,Allied
CanadaPricingMethod,1108,Cost Plus Margin
CanadaPricingMethod,1109,Cost Plus Markup
CanadaPricingMethod,1110,Tariff Less Discount
CanadaPricingMethod,1111,Minumum Margin
CanadaPricingMethod,1112,Sell Minimum
CanadaPricingMethod,1113,Sell Flat Rate 
CanadaPricingMethod,1114,Added to Percent
CanadaPricingMethod,1115,Not Applicable
CanadaSchedule,1116,Blue
CanadaSchedule,1117,Green
CanadaSchedule,1118,Yellow
CanadaSchedule,1119,Red
CanadaSchedule,1120,Gold
CanadaSchedule,1121,Platinum
CanadaSchedule,1122,Black
ProductTax,1123,GSTBK
ProductTax,1124,GSTonAR
PricingOption,1125,TPG
Inter_Move_Types,1126, Inter City
Inter_Move_Types,1127,Inter City Agent Booked
Inter_Move_Types,1128, Inter City
Inter_Move_Types,1129,Inter City Agent Booked
Inter_Move_Types,1130, Inter City
Inter_Move_Types,1131,Inter City Agent Booked
Inter_Move_Types,1132, Inter City
Inter_Move_Types,1133,Inter City Agent Booked
Inter_Move_Types,1134, Inter City
Inter_Move_Types,1135,Inter City Agent Booked
Inter_Move_Types,1136, Inter City
Inter_Move_Types,1137,Inter City Agent Booked
Auto_Rush_Fee,1138,RushFee
Inter_NoteTemplates_Types,1163,To Be Crated(Large)
Inter_NoteTemplates_Types,1164,To Be Crated(Medium)
Inter_NoteTemplates_Types,1165,To Be Crated(Small)
Inter_NoteTemplates_Types,1166,To Be Crated(Picture)
Inter_NoteTemplates_Types,1167,Heavy Item
Inter_NoteTemplates_Types,1168,Handyman Required
Inter_NoteTemplates_Types,1169,IKEA-assembly not guaranteed
Inter_NoteTemplates_Types,1170,Crating Declined
Inter_NoteTemplates_Types,1171,Dismantle by Handyman
Inter_NoteTemplates_Types,1172,Dismantle by Allied
Inter_NoteTemplates_Types,1173,Dismantle by Customer
Inter_NoteTemplates_Types,1174,Recommended don't disassemble
Inter_NoteTemplates_Types,1175,Factory packed / wrapped
Inter_NoteTemplates_Types,1176,Fragile Item
Inter_NoteTemplates_Types,1177,Hand Hoisting
Inter_NoteTemplates_Types,1178,Hoisting/ Crane lifting
Inter_NoteTemplates_Types,1179,Moisture Absorbers
Inter_NoteTemplates_Types,1180,Original Box
Inter_NoteTemplates_Types,1181,Owner Packed
Inter_NoteTemplates_Types,1182,Special Care and Attention
Inter_NoteTemplates_Types,1183,Special Handling Required
Inter_NoteTemplates_Types,1184,Special Wrapping
Inter_NoteTemplates_Types,1185,Specialist Required
Inter_NoteTemplates_Types,1186,Stair Carry
Inter_NoteTemplates_Types,1187,To Be Crated(Large)
Inter_NoteTemplates_Types,1188,To Be Crated(Medium)
Inter_NoteTemplates_Types,1189,To Be Crated(Small)
Inter_NoteTemplates_Types,1190,To Be Crated(Picture)
Inter_NoteTemplates_Types,1191,Heavy Item
Inter_NoteTemplates_Types,1192,Handyman Required
Inter_NoteTemplates_Types,1193,IKEA-assembly not guaranteed
Inter_NoteTemplates_Types,1194,Crating Declined
Inter_NoteTemplates_Types,1195,Dismantle by Handyman
Inter_NoteTemplates_Types,1196,Dismantle by Allied
Inter_NoteTemplates_Types,1197,Dismantle by Customer
Inter_NoteTemplates_Types,1198,Recommended don't disassemble
Inter_NoteTemplates_Types,1199,Factory packed / wrapped
Inter_NoteTemplates_Types,1200,Fragile Item
Inter_NoteTemplates_Types,1201,Hand Hoisting
Inter_NoteTemplates_Types,1202,Hoisting/ Crane lifting
Inter_NoteTemplates_Types,1203,Moisture Absorbers
Inter_NoteTemplates_Types,1204,Original Box
Inter_NoteTemplates_Types,1205,Owner Packed
Inter_NoteTemplates_Types,1206,Special Care and Attention
Inter_NoteTemplates_Types,1207,Special Handling Required
Inter_NoteTemplates_Types,1208,Special Wrapping
Inter_NoteTemplates_Types,1209,Specialist Required
Inter_NoteTemplates_Types,1210,Stair Carry
Inter_NoteTemplates_Types,1211,To Be Crated(Large)
Inter_NoteTemplates_Types,1212,To Be Crated(Medium)
Inter_NoteTemplates_Types,1213,To Be Crated(Small)
Inter_NoteTemplates_Types,1214,To Be Crated(Picture)
Inter_NoteTemplates_Types,1215,Heavy Item
Inter_NoteTemplates_Types,1216,Handyman Required
Inter_NoteTemplates_Types,1217,IKEA-assembly not guaranteed
Inter_NoteTemplates_Types,1218,Crating Declined
Inter_NoteTemplates_Types,1219,Dismantle by Allied
Inter_NoteTemplates_Types,1220,Dismantle by Customer
Inter_NoteTemplates_Types,1221,Dismantle by Handyman
Inter_NoteTemplates_Types,1222,Recommended don't disassemble
Inter_NoteTemplates_Types,1223,Factory packed / wrapped
Inter_NoteTemplates_Types,1224,Fragile Item
Inter_NoteTemplates_Types,1225,Hand Hoisting
Inter_NoteTemplates_Types,1226,Hoisting/ Crane lifting
Inter_NoteTemplates_Types,1227,Original Box
Inter_NoteTemplates_Types,1228,Owner Packed
Inter_NoteTemplates_Types,1229,Special Care and Attention
Inter_NoteTemplates_Types,1230,Special Handling Required
Inter_NoteTemplates_Types,1231,Special Wrapping
Inter_NoteTemplates_Types,1232,Specialist Required
Inter_NoteTemplates_Types,1233,Stair Carry
Inter_NoteTemplates_Types,1234,To Be Crated(Large)
Inter_NoteTemplates_Types,1235,To Be Crated(Medium)
Inter_NoteTemplates_Types,1236,To Be Crated(Small)
Inter_NoteTemplates_Types,1237,To Be Crated(Picture)
Inter_NoteTemplates_Types,1238,Heavy Item
Inter_NoteTemplates_Types,1239,Handyman Required
Inter_NoteTemplates_Types,1240,IKEA-assembly not guaranteed
Inter_NoteTemplates_Types,1241,Crating Declined
Inter_NoteTemplates_Types,1242,Dismantle by Handyman
Inter_NoteTemplates_Types,1243,Dismantle by Allied
Inter_NoteTemplates_Types,1244,Dismantle by Customer
Inter_NoteTemplates_Types,1245,Recommended don't disassemble
Inter_NoteTemplates_Types,1246,Factory packed / wrapped
Inter_NoteTemplates_Types,1247,Fragile Item
Inter_NoteTemplates_Types,1248,Hand Hoisting
Inter_NoteTemplates_Types,1249,Hoisting/ Crane lifting
Inter_NoteTemplates_Types,1250,Original Box
Inter_NoteTemplates_Types,1251,Owner Packed
Inter_NoteTemplates_Types,1252,Packing Material
Inter_NoteTemplates_Types,1253,Special Care and Attention
Inter_NoteTemplates_Types,1254,Special Handling Required
Inter_NoteTemplates_Types,1255,Special Wrapping
Inter_NoteTemplates_Types,1256,Specialist Required
Inter_NoteTemplates_Types,1257,Stair Carry
Inter_NoteTemplates_Types,1258,To Be Crated(Large)
Inter_NoteTemplates_Types,1259,To Be Crated(Medium)
Inter_NoteTemplates_Types,1260,To Be Crated(Small)
Inter_NoteTemplates_Types,1261,To Be Crated(Picture)
Inter_NoteTemplates_Types,1262,Handyman Required
Inter_NoteTemplates_Types,1263,IKEA-assembly not guaranteed
Inter_NoteTemplates_Types,1264,Crating Declined
Inter_NoteTemplates_Types,1265,Dismantle by Handyman
Inter_NoteTemplates_Types,1266,Dismantle by Allied
Inter_NoteTemplates_Types,1267,Dismantle by Customer
Inter_NoteTemplates_Types,1268,Recommended don't disassemble
Inter_NoteTemplates_Types,1269,Factory packed / wrapped
Inter_NoteTemplates_Types,1270,Fragile Item
Inter_NoteTemplates_Types,1271,Hand Hoisting
Inter_NoteTemplates_Types,1272,Hoisting/ Crane lifting
Inter_NoteTemplates_Types,1273,Original Box
Inter_NoteTemplates_Types,1274,Owner Packed
Inter_NoteTemplates_Types,1275,Special Care and Attention
Inter_NoteTemplates_Types,1276,Special Handling Required
Inter_NoteTemplates_Types,1277,Special Wrapping
Inter_NoteTemplates_Types,1278,Specialist Required
Inter_NoteTemplates_Types,1279,Stair Carry
InterRoomSurveyWeightExclude,1280,Not To Ship
InterRoomSurveyWeightExclude,1281,Items Not Moving
CanadaSchedule,1282,White
Residence_Type,1283,Condominium
Residence_Type,1284,Hotel
Residence_Type,1285,High Rise Appartment
Residence_Type,1286,Landed Property
Residence_Type,1287,Office
Residence_Type,1288,Row House
Residence_Type,1289,Serviced Appartments
Residence_Type,1290,Self Storage Unit
Residence_Type,1291,Town House
Residence_Type,1292,Villa
Residence_Type,1293,Hotel
Residence_Type,1294,High Rise Appartment
Residence_Type,1295,Landed Property
Residence_Type,1296,Low Rise Appartment with lift
Residence_Type,1297,Office
Residence_Type,1298,Serviced Appartments
Residence_Type,1299,Self Storage Unit
Residence_Type,1300,Town House
Residence_Type,1301,Village House
Residence_Type,1302,Walkup Appartment
Residence_Type,1303,Condo
Residence_Type,1304,Hotel
Residence_Type,1305,Landed Property
Residence_Type,1306,Landed Property Gated
Residence_Type,1307,Office
Residence_Type,1308,Serviced Appartments
Residence_Type,1309,Self Storage Unit
Residence_Type,1310,Town House
Residence_Type,1311,Compound
Residence_Type,1312,Hotel
Residence_Type,1313,High Rise Appartment
Residence_Type,1314,Line House
Residence_Type,1315,Office
Residence_Type,1316,Serviced Appartments
Residence_Type,1317,Self Storage Unit
Residence_Type,1318,Town House
Residence_Type,1319,Villa
CaliforniaCountyList,1320,Alameda County
CaliforniaCountyList,1321,Alpine County
CaliforniaCountyList,1322,Amador County
CaliforniaCountyList,1323,Butte County
CaliforniaCountyList,1324,Calaveras County
CaliforniaCountyList,1325,Colusa County
CaliforniaCountyList,1326,Contra Costa County
CaliforniaCountyList,1327,Del Norte County
CaliforniaCountyList,1328,El Dorado County
CaliforniaCountyList,1329,Fresno County
CaliforniaCountyList,1330,Glenn County
CaliforniaCountyList,1331,Humboldt County
CaliforniaCountyList,1332,Imperial County
CaliforniaCountyList,1333,Inyo County
CaliforniaCountyList,1334,Kern County
CaliforniaCountyList,1335,Kings County
CaliforniaCountyList,1336,Lake County
CaliforniaCountyList,1337,Lassen County
CaliforniaCountyList,1338,Los Angeles County
CaliforniaCountyList,1339,Madera County
CaliforniaCountyList,1340,Marin County
CaliforniaCountyList,1341,Mariposa County
CaliforniaCountyList,1342,Mendocino County
CaliforniaCountyList,1343,Merced County
CaliforniaCountyList,1344,Modoc County
CaliforniaCountyList,1345,Mono County
CaliforniaCountyList,1346,Monterey County
CaliforniaCountyList,1347,Napa County
CaliforniaCountyList,1348,Nevada County
CaliforniaCountyList,1349,Orange County
CaliforniaCountyList,1350,Placer County
CaliforniaCountyList,1351,Plumas County
CaliforniaCountyList,1352,Riverside County
CaliforniaCountyList,1353,Sacramento County
CaliforniaCountyList,1354,San Benito County
CaliforniaCountyList,1355,San Bernardino County
CaliforniaCountyList,1356,San Diego County
CaliforniaCountyList,1357,San Francisco County
CaliforniaCountyList,1358,San Joaquin County
CaliforniaCountyList,1359,San Luis Obispo County
CaliforniaCountyList,1360,San Mateo County
CaliforniaCountyList,1361,Santa Barbara County
CaliforniaCountyList,1362,Santa Clara County
CaliforniaCountyList,1363,Shasta County
CaliforniaCountyList,1364,Sierra County
CaliforniaCountyList,1365,Siskiyou County
CaliforniaCountyList,1366,Solano County
CaliforniaCountyList,1367,Santa Cruz County
CaliforniaCountyList,1368,Sonoma County
CaliforniaCountyList,1369,Stanislaus County
CaliforniaCountyList,1370,Sutter County
CaliforniaCountyList,1371,Tehama County
CaliforniaCountyList,1372,Toulumne County
CaliforniaCountyList,1373,Trinity County
CaliforniaCountyList,1374,Tulare County
CaliforniaCountyList,1375,Ventura County
CaliforniaCountyList,1376,Yolo County
CaliforniaCountyList,1377,Yuba County
MobileSyncLeadSurveyDateTime,1379,SurveyDate
International_Status,1380,Booked
International_Status,1381,Lost
International_Status,1382,Cancelled
Inter_ItemUse_Types,1383,Local Move
IntlSurveyType,1384,Email
IntlSurveyType,1385,Inspect
IntlSurveyType,1386,Non-Surveyed
IntlSurveyType,1387,Phone
IntlSurveyType,1388,ReSurvey
IntlSurveyType,1389,Self Survey
IntlSurveyType,1390,Video
MobileSyncLeadSurveyDateTime,1391,SurveyDate
MobilePdfDocumentSync,1392,MobilePdfDocumentSyncFlag
IntlCountry,1393,New Zealand
IntlCountry,1394,Australia
LMPMoveTypeConfigFlag,1395,0
ESignPdfFile_Sequence,1396,StandardMovePacket
ESignPdfFile_Sequence,1397,DOV
ESignPdfFile_Sequence,1398,EOS
ESignPdfFile_Sequence,1399,Inventory
ESignPdfFile_Sequence,1400,Waiver
Inter_Move_Types,1401,Business relocation
Inter_Move_Types,1402,Country
Inter_Move_Types,1403,Country to store
Inter_Move_Types,1404,Export
Inter_Move_Types,1405,Import
Inter_Move_Types,1406,Interstate
Inter_Move_Types,1407,Local
Inter_Move_Types,1408,Local to store
Inter_Move_Types,1409,Store out
Inter_Move_Types,1410,"Store out, interstate"
Inter_Move_Types,1412,Business relocation
Inter_Move_Types,1413,Country
Inter_Move_Types,1414,Country to store
Inter_Move_Types,1415,Export
Inter_Move_Types,1416,Import
Inter_Move_Types,1417,Interstate
Inter_Move_Types,1418,Local
Inter_Move_Types,1419,Local to store
Inter_Move_Types,1420,Store out
Inter_Move_Types,1421,"Store out, interstate"
Inter_ItemUse_Types,1423,Store
Inter_ItemUse_Types,1424,Sea freight
Inter_ItemUse_Types,1425,Road freight
Inter_ItemUse_Types,1426,Address 2
Inter_ItemUse_Types,1427,Air freight
Inter_ItemUse_Types,1428,Optional
Inter_ItemUse_Types,1429,Not Going
Inter_ItemUse_Types,1430,Residence
Inter_ItemUse_Types,1431,Store
Inter_ItemUse_Types,1432,Sea freight
Inter_ItemUse_Types,1433,Road freight
Inter_ItemUse_Types,1434,Address 2
Inter_ItemUse_Types,1435,Air freight
Inter_ItemUse_Types,1436,Optional
Inter_ItemUse_Types,1437,Not Going
Inter_ItemUse_Types,1438,Residence
IntlRateRequestEmailAddress,1439,Allied.Rates@SIRVA.com
IntlRateRequestEmailAddress,1440,nairates@SIRVA.com
APPOINTMENT,1441,OAS
TransferType,1442,OAS
AgencySMTPBrandEmailAddress,1443,AVL
AgencySMTPBrandEmailAddress,1444,NAVL
AgencySMTPBrandEmailAddress,1447,AVL
AgencySMTPBrandEmailAddress,1448,NAVL
enableSistrs,1449,1
Canada_Pricing_Country_code,1450,CDL
Canada_Pricing_Country_code,1451,FTM
Canada_Pricing_Country_code,1452,INU
Canada_Pricing_Country_code,1453,LAB
Canada_Pricing_Country_code,1454,NUN
Canada_Pricing_Country_code,1455,NWT
Canada_Pricing_Country_code,1456,YUK
Method_Of_Invoice,1457,Agent to Bills
Method_Of_Invoice,1458, Van Line to Bills
ESigDataTagMax,1459,visibility
Inter_ItemUse_Types,1460,Address 3
Inter_NoteTemplates_Types,1462,Double bubble & hard cardboard wrap
Inter_NoteTemplates_Types,1463,Electrician
Inter_NoteTemplates_Types,1464,Handyman
Inter_NoteTemplates_Types,1465,Heavy item
Inter_NoteTemplates_Types,1466,Crating declined
Inter_NoteTemplates_Types,1467,Fragile item
Inter_NoteTemplates_Types,1469,Double bubble & hard cardboard wrap
Inter_NoteTemplates_Types,1470,Electrician
Inter_NoteTemplates_Types,1471,Handyman
Inter_NoteTemplates_Types,1472,Heavy item
Inter_NoteTemplates_Types,1473,Crating declined
Inter_NoteTemplates_Types,1474,Fragile item
IntlChkListDriveWay,1475,None
IntlChkListDriveWay,1476,Steep
IntlChkListDriveWay,1477,Flat
IntlChkListDriveWay,1478,Long
IntlChkListDriveWayLength,1479,5
IntlChkListDriveWayLength,1480,10
IntlChkListDriveWayLength,1481,15
IntlChkListDriveWayLength,1482,50+
IntlChkListDriveWayLength,1483,100+
IntlChkListAdjoiningResidenceObstructed,1484,Yes
IntlChkListAdjoiningResidenceObstructed,1485,No
IntlChkListAdjoiningResidenceObstructed,1486,N/A
IntlChkListStreetAccess,1487,Wide
IntlChkListStreetAccess,1488,Narrow
IntlChkListStreetAccess,1489,Steep
IntlChkListStreetAccess,1490,Flat
IntlChkListStreetAccess,1491,Normal
IntlChkListStreetAccess,1492,Oneway
IntlChkListStreetAccess,1493,Cul de sac
IntlChkListStreetAccess,1494,Roundabout
IntlChkListStreetAccess,1495,Speed humps
IntlChkListStreetAccess,1496,Permit required
IntlChkListStreetAccess,1497,No through road
IntlChkListTreeOrPowerlines,1498,Overhanging
IntlChkListTreeOrPowerlines,1499,Low
IntlChkListTreeOrPowerlinesActions,1500,Care required
IntlChkListTreeOrPowerlinesActions,1501,Use low vehicle
IntlChkListStepsCount,1502,< 10
IntlChkListStepsCount,1503,< 20
IntlChkListStepsCount,1504,20+
IntlChkListSteps,1505,Internal
IntlChkListSteps,1506,External
IntlChkListResidence,1507,Single storey
IntlChkListResidence,1508,Split level
IntlChkListResidence,1509,Multi storey
IntlChkListResidence,1510,Apartment
IntlChkListTypesOfLift,1511,Passenger
IntlChkListTypesOfLift,1512,Goods
IntlChkListTypesOfLift,1513,N/A
IntlChkListParking,1514,DriveWay
IntlChkListParking,1515,On road
IntlChkListVehicleSize,1516,Small
IntlChkListVehicleSize,1517,Rigid
IntlChkListVehicleSize,1518,Semi
ESigDataTagMax,1519,visibility
Canada_SelfHaul_LOV,1520,No
Canada_SelfHaul_LOV,1521,Self
Canada_SelfHaul_LOV,1522,Crew Through
IntlChkListCarryDistance,1523,< 10
IntlChkListCarryDistance,1524,< 20
IntlChkListCarryDistance,1525,< 50
IntlChkListCarryDistance,1526,50+
PMQuoteShipmentType,1527,Door
PMQuoteShipmentType,1528,Port
PMQuoteShipmentType,1529,Warehouse
PMQuoteShipmentMode,1530,AIR
